128.4017557	128.4017557	//Lmax=1000
177.1117344	177.1117344
91.38140537	91.38140537
239.7007661	239.7007661
63.75074743	63.75074743
317.7126985	317.7126985
43.41311603	43.41311603
411.2999281	411.2999281
28.61673552	28.61673552
518.3730355	518.3730355
17.98350855	17.98350855
633.8916716	633.8916716
10.47812331	10.47812331
749.6465547	749.6465547
5.354552667	5.354552667
854.8595168	854.8595168
2.100415785	2.100415785
937.7493189	937.7493189
0.390564046	0.390564046
987.8274402	987.8274402
187.5547907	187.5547907	//Lmax=2000
269.4038981	269.4038981
128.4734821	128.4734821
380.1313723	380.1313723
86.54446259	86.54446259
525.252553	525.252553
57.13049426	57.13049426
707.8697711	707.8697711
36.66380988	36.66380988
926.2539674	926.2539674
22.53310736	22.53310736
1171.399188	1171.399188
12.89793253	12.89793253
1425.588921	1425.588921
6.503733891	6.503733891
1663.168849	1663.168849
2.528088671	2.528088671
1854.312243	1854.312243
0.467742202	0.467742202
1971.373021	1971.373021
302.0742759	302.0742759	//Lmax=5000
459.46163	459.46163
196.0435004	196.0435004
687.5717109	687.5717109
125.706213	125.706213
1007.322782	1007.322782
79.4395821	79.4395821
1436.260141	1436.260141
49.11317163	49.11317163
1980.485407	1980.485407
29.26919397	29.26919397
2624.693611	2624.693611
16.35094248	16.35094248
3323.915737	3323.915737
8.096685803	8.096685803
4002.297624	4002.297624
3.108878276	3.108878276
4563.620942	4563.620942
0.571348423	0.571348423
4913.694336	4913.694336
427.6746792	427.6746792	//Lmax=10000
680.7966042	680.7966042
265.87431	265.87431
1067.413043	1067.413043
163.9165376	163.9165376
1637.780435	1637.780435
100.0584483	100.0584483
2441.042961	2441.042961
60.06276092	60.06276092
3507.118845	3507.118845
34.94006788	34.94006788
4820.997866	4820.997866
19.15261602	19.15261602
6297.50474	6297.50474
9.352071387	9.352071387
7771.21409	7771.21409
3.557247057	3.557247057
9016.913423	9016.913423
0.650407259	0.650407259
9804.606939	9804.606939
128.4017557	0	//Lmax=1000
177.1117344	0
91.38140537	0
239.7007661	0
63.75074743	0
317.7126985	0
43.41311603	0
411.2999281	0
28.61673552	0
518.3730355	0
17.98350855	0
633.8916716	0
10.47812331	0
749.6465547	0
5.354552667	0
854.8595168	0
2.100415785	0
937.7493189	0
0.390564046	0
987.8274402	0
187.5547907	0	//Lmax=2000
269.4038981	0
128.4734821	0
380.1313723	0
86.54446259	0
525.252553	0
57.13049426	0
707.8697711	0
36.66380988	0
926.2539674	0
22.53310736	0
1171.399188	0
12.89793253	0
1425.588921	0
6.503733891	0
1663.168849	0
2.528088671	0
1854.312243	0
0.467742202	0
1971.373021	0
302.0742759	0	//Lmax=5000
459.46163	0
196.0435004	0
687.5717109	0
125.706213	0
1007.322782	0
79.4395821	0
1436.260141	0
49.11317163	0
1980.485407	0
29.26919397	0
2624.693611	0
16.35094248	0
3323.915737	0
8.096685803	0
4002.297624	0
3.108878276	0
4563.620942	0
0.571348423	0
4913.694336	0
427.6746792	0	//Lmax=10000
680.7966042	0
265.87431	0
1067.413043	0
163.9165376	0
1637.780435	0
100.0584483	0
2441.042961	0
60.06276092	0
3507.118845	0
34.94006788	0
4820.997866	0
19.15261602	0
6297.50474	0
9.352071387	0
7771.21409	0
3.557247057	0
9016.913423	0
0.650407259	0
9804.606939	0
