5010	0.03375214313263834	0.21894127096104557	
5020	0.03237560349878496	0.22184325218259138	
5030	0.03328966869666059	0.22008247258501829	
5040	0.03283106218502682	0.21192471877772173	
5050	0.03473773369096439	0.21675980782511356	
5060	0.03468646637195814	0.22032177950743104	
5070	0.03450565261331339	0.21938282903359571	
5080	0.03459894387151178	0.21748411105648205	
5090	0.03525353307857570	0.21608019131095219	
5100	0.03404470115299171	0.21537473577347260	
5110	0.03516769052768042	0.21153820205947080	
5120	0.03494954593919219	0.21109289783791124	
5130	0.03466537937956499	0.21406280413541715	
5140	0.03551358044254381	0.20393430530040327	
5150	0.03552086849996679	0.20869309193583840	
5160	0.03586397968294793	0.22700214344328415	
5170	0.03738305006509549	0.21986704004276844	
5180	0.03793201585457099	0.21565456121673474	
5190	0.03734771633445459	0.20570014606543946	
5200	0.03817065753668240	0.21350875615089243	
5210	0.03813077129308811	0.20946498321518098	
5220	0.03846091837608574	0.21553033114187448	
5230	0.03845600298193599	0.20675557080817578	
5240	0.03787635039310053	0.20668227118909019	
5250	0.03792718899934611	0.21771939026483278	
5260	0.03914630003385602	0.21274409691205626	
5270	0.03822845567722161	0.22451807150153877	
5280	0.03888174917037612	0.22166738873043054	
5290	0.03855617034816217	0.22435303310275651	
5300	0.03832203308708344	0.23871894007042410	
5310	0.03783184165715159	0.23130968612055641	
5320	0.03677338204989188	0.22466999827614967	
5330	0.03718219555642534	0.21317892189714285	
5340	0.03962317020579052	0.21674076107348661	
5350	0.04084768374415505	0.22145862259062779	
5360	0.04055408381961517	0.21303021920898252	
5370	0.03953294575587361	0.21942390720221749	
5380	0.03901488874131232	0.21333778749082255	
5390	0.03897237593514011	0.22073290776593329	
5400	0.03878728379208131	0.22061482220300577	
5410	0.04005568265530834	0.22729783345464330	
5420	0.03965894964294051	0.21655311335872765	
5430	0.03883146988122897	0.23034952108725329	
5440	0.04038551510522771	0.23261388633489014	
5450	0.04202209134680512	0.22759840680412519	
5460	0.04296906423318418	0.23734474966192079	
