5010	0.23808235620628526	0.19746751679264105	
5020	0.23838626482874528	0.20149005660220265	
5030	0.24007658806251730	0.20014390188071066	
5040	0.24563772142151458	0.19518851745564297	
5050	0.24469489702929545	0.19839427327547546	
5060	0.24288882979513049	0.19926821970008143	
5070	0.24011921552371387	0.20482393996807560	
5080	0.24175432966906199	0.20114976985340186	
5090	0.23939185144925781	0.20755568071820898	
5100	0.23897318126532427	0.20932293234603497	
5110	0.23588557610103053	0.20274783900375140	
5120	0.23822604581622475	0.19982705775259338	
5130	0.24274802058003031	0.19100708400681518	
5140	0.23824097916501713	0.20289482329222086	
5150	0.24388102219412250	0.20606919875366170	
5160	0.24393063358007044	0.19524501310957687	
5170	0.24058635406234277	0.19980080036184011	
5180	0.23714683408299328	0.20094731305969238	
5190	0.23747281226066522	0.19431261534126928	
5200	0.23599240126735554	0.20095592656387709	
5210	0.24060390390766859	0.20452071574267908	
5220	0.23736367542626854	0.20029922743529746	
5230	0.24433366059667175	0.19445765050489838	
5240	0.23866758999011656	0.19733574370191240	
5250	0.23748823760753249	0.20401053882011552	
5260	0.23575055011338955	0.19942512359462622	
5270	0.23336602880054230	0.18955124081646915	
5280	0.23530140537312161	0.18812654205402973	
5290	0.23818722417064883	0.18387262979817229	
5300	0.23460405164754919	0.19023837727102264	
5310	0.23682926338993956	0.19034061750223755	
5320	0.24317979391975672	0.19056354653495061	
5330	0.24794322728793072	0.19881586323659992	
5340	0.24733089784068610	0.19579529165275736	
5350	0.24732410364614582	0.20665230474232596	
5360	0.25034601177521870	0.18854330721713783	
5370	0.24930417712958983	0.19180477201344176	
5380	0.24713777524645766	0.19947822733766660	
5390	0.24859461981470773	0.19368179226462956	
5400	0.25328636617783512	0.18673190585341176	
5410	0.25120472016772061	0.19232018059829808	
5420	0.25082661035512860	0.18476927249223404	
5430	0.25720151214524967	0.19537000840552679	
5440	0.26130906045207275	0.17827139766933031	
5450	0.25972225905354418	0.18891538949903786	
5460	0.26052525123099884	0.19748161345802526	
5470	0.26083876612135831	0.19824506539175657	
5480	0.26236373984799988	0.19223256332977015	
5490	0.26402557033690038	0.19528419924193430	
5500	0.26438429532866564	0.18937840320334021	
5510	0.26624836312325295	0.19212668847454642	
5520	0.26676566016980058	0.19662762807338616	
5530	0.27028144946429850	0.18942294302667192	
5540	0.25831024649255063	0.19340361944675094	
5550	0.25394084107703957	0.20007052931151034	
5560	0.25770235239142664	0.19863785911466494	
5570	0.26045824162699877	0.19644632748410179	
5580	0.25530644033333694	0.20080744891826730	
5590	0.26090810257335045	0.18996992669131230	
5600	0.26391804687187115	0.19464059077805765	
5610	0.26716158034674042	0.19747118538718059	
5620	0.27306508795136664	0.19421710276490267	
5630	0.27350249615420280	0.20242389021123280	
5640	0.27379446233517157	0.18902414842446885	
5650	0.27097394368123845	0.19886231021586667	
